"Name","PFS","Source","Rarity","Traits","Category","Subcategory","Level","Price","Bulk","Spoilers?"
"<u><a href=""Weapons.aspx?ID=64"">Orc Necksplitter</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=180"">Forceful</a></u>, <u><a href=""Traits.aspx?ID=124"">Orc</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","1","—"
"<u><a href=""Weapons.aspx?ID=35"">Ranseur</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=192"">Reach</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","2","—"
"<u><a href=""Weapons.aspx?ID=36"">Rapier</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=174"">Deadly d8</a></u>, <u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","1","—"
"<u><a href=""Equipment.aspx?ID=41"">Religious Symbol (Silver)</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","2 gp","L","—"
"<u><a href=""Equipment.aspx?ID=43"">Repair Kit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","2 gp","1","—"
"<u><a href=""Weapons.aspx?ID=39"">Scythe</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=174"">Deadly d10</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","2","—"
"<u><a href=""Weapons.aspx?ID=157"">Shauth Blade</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=81"" title=""Pathfinder #165: Eyes of Empty Death"">Pathfinder #165</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=174"">Deadly d8</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=200"">Versatile P</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","L","Abomination Vaults"
"<u><a href=""Weapons.aspx?ID=44"">Starknife</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=174"">Deadly d6</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=195"">Thrown 20 ft.</a></u>, <u><a href=""Traits.aspx?ID=200"">Versatile S</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","L","—"
"<u><a href=""Shields.aspx?ID=3"">Steel Shield</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Shields.aspx"">Shields</a></u>","<u><a href=""Shields.aspx"">Base Shields</a></u>","—","2 gp","1","—"
"<u><a href=""Weapons.aspx?ID=61"">Temple Sword</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","1","—"
"<u><a href=""Weapons.aspx?ID=102"">Urumi</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=174"">Deadly d10</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","2","—"
"<u><a href=""Weapons.aspx?ID=46"">War Flail</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","2","—"
"<u><a href=""Weapons.aspx?ID=167"">Wind and Fire Wheel</a></u>","—","<u><a href=""Sources.aspx?ID=85"" title=""Pathfinder #166: Despair on Danger Island"">Pathfinder #166</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=112"">Monk</a></u>, <u><a href=""Traits.aspx?ID=190"">Parry</a></u>, <u><a href=""Traits.aspx?ID=197"">Twin</a></u>, <u><a href=""Traits.aspx?ID=200"">Versatile P</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","L","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Weapons.aspx?ID=151"">Wish Knife</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=340"">Geniekin</a></u>, <u><a href=""Traits.aspx?ID=345"">Resonant</a></u>, <u><a href=""Traits.aspx?ID=200"">Versatile P</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp","L","—"
"<u><a href=""Weapons.aspx?ID=116"">Bladed Hoop</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=21"" title=""Pathfinder #151: The Show Must Go On"">Pathfinder #151</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>, <u><a href=""Traits.aspx?ID=198"">Two-Hand 1d8</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","2 gp, 5 sp","1","Extinction Curse"
"<u><a href=""Equipment.aspx?ID=2"">Alchemist's Tools</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","3 gp","1","—"
"<u><a href=""Weapons.aspx?ID=91"">Bladed Scarf</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=192"">Reach</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","1","—"
"<u><a href=""Vehicles.aspx?ID=3"">Cart</a></u>","—","<u><a href=""Sources.aspx?ID=22"" title=""Gamemastery Guide"">Gamemastery Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Vehicles.aspx"">Vehicles</a></u>","—","—","3 gp","—","—"
"<u><a href=""Equipment.aspx?ID=865"">Comealong</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","3 gp","1","—"
"<u><a href=""Weapons.aspx?ID=67"">Crossbow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","1","—"
"<u><a href=""Weapons.aspx?ID=62"">Dwarven War Axe</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=54"">Dwarf</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>, <u><a href=""Traits.aspx?ID=198"">Two-Hand 1d12</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","2","—"
"<u><a href=""Weapons.aspx?ID=18"">Falchion</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=180"">Forceful</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","2","—"
"<u><a href=""Weapons.aspx?ID=63"">Gnome Flickmace</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=80"">Gnome</a></u>, <u><a href=""Traits.aspx?ID=192"">Reach</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","2","—"
"<u><a href=""Weapons.aspx?ID=69"">Hand Crossbow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","L","—"
"<u><a href=""Weapons.aspx?ID=163"">Hook Sword</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=85"" title=""Pathfinder #166: Despair on Danger Island"">Pathfinder #166</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=112"">Monk</a></u>, <u><a href=""Traits.aspx?ID=190"">Parry</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>, <u><a href=""Traits.aspx?ID=197"">Twin</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","1","<u><a href=""Setting.aspx?Group=7"">Fists of the Ruby Phoenix</a></u>"
"<u><a href=""Equipment.aspx?ID=27"">Hourglass</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","3 gp","L","—"
"<u><a href=""Weapons.aspx?ID=33"">Maul</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=193"">Shove</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","2","—"
"<u><a href=""Weapons.aspx?ID=97"">Meteor Hammer</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=173"">Backswing</a></u>, <u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=192"">Reach</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","2","—"
"<u><a href=""Weapons.aspx?ID=98"">Naginata</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=17"" title=""Gods & Magic"">Gods & Magic</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=174"">Deadly d8</a></u>, <u><a href=""Traits.aspx?ID=192"">Reach</a></u>, <u><a href=""Traits.aspx?ID=200"">Versatile P</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","2","—"
"<u><a href=""Weapons.aspx?ID=77"">Shortbow</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=174"">Deadly d10</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","1","—"
"<u><a href=""Weapons.aspx?ID=60"">Spiked Chain</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=175"">Disarm</a></u>, <u><a href=""Traits.aspx?ID=179"">Finesse</a></u>, <u><a href=""Traits.aspx?ID=196"">Trip</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","3 gp","1","—"
"<u><a href=""Armor.aspx?ID=5"">Studded Leather Armor</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Armor.aspx"">Armor</a></u>","<u><a href=""Armor.aspx"">Base Armor</a></u>","—","3 gp","1","—"
"<u><a href=""Equipment.aspx?ID=58"">Thieves' Tools</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","3 gp","L","—"
"<u><a href=""Equipment.aspx?ID=3"">Artisan's Tools</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","4 gp","2","—"
"<u><a href=""Weapons.aspx?ID=15"">Bastard Sword</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=198"">Two-Hand 1d12</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","4 gp","1","—"
"<u><a href=""Weapons.aspx?ID=142"">Buugeng</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=170"">Agile</a></u>, <u><a href=""Traits.aspx?ID=343"">Conrasu</a></u>, <u><a href=""Traits.aspx?ID=194"">Sweep</a></u>, <u><a href=""Traits.aspx?ID=197"">Twin</a></u>","<u><a href=""Weapons.aspx"">Weapons</a></u>","<u><a href=""Weapons.aspx"">Base Weapons</a></u>","—","4 gp","1","—"
"<u><a href=""Equipment.aspx?ID=11"">Chain</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","—","<u><a href=""Equipment.aspx?Category=1"">Adventuring Gear</a></u>","—","—","4 gp","1","—"
