"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=1095"">Aegis of Arnisant</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1092"">Knight Vigilant</u></a>; <u><a href=""Feats.aspx?ID=839"">Shield Block</u></a>; master in <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","Inspired by the tale of Arnisant, you transform your shield into a magic ward.","—"
"<u><a href=""Feats.aspx?ID=242"">Affliction Mercy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","<u><a href=""Feats.aspx?ID=225"">Mercy</u></a>","The divine grace that flows through you grants reprieve from an affliction.","—"
"<u><a href=""Feats.aspx?ID=1683"">Amplifying Touch</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","devotion spell (<a style=""text-decoration:underline"" href=""Spells.aspx?ID=395""><i>lay on hands</i></a>)","Your healing energies empower attacks.","—"
"<u><a href=""Feats.aspx?ID=1894"">Assassinate</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1890"">Assassin Dedication</u></a>","You strike with one swift movement, trying to instantly slay your mark.","—"
"<u><a href=""Feats.aspx?ID=243"">Aura of Faith</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","<a style=""text-decoration:underline"" href=""Tenets.aspx?ID=1"">tenets of good</a>","You radiate an aura of pure belief that imbues your attacks and those of nearby allies with holy power.","—"
"<u><a href=""Feats.aspx?ID=1907"">Beastmaster's Call</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=134"">Primal</a></u>","12","<u><a href=""Feats.aspx?ID=1900"">Beastmaster Dedication</u></a>; Call Companion","You quickly call in a primal projection of a non-active companion to provide the companion's support benefit.","—"
"<u><a href=""Feats.aspx?ID=244"">Blade of Justice</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","&mdash;","You call upon divine power and make a weapon or unarmed Strike against a foe you have witnessed harming an ally or innocent.","—"
"<u><a href=""Feats.aspx?ID=1080"">Blade of Law</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1078"">Hellknight Dedication</u></a>","You call upon the power of law and make a weapon or unarmed Strike against a foe you have witnessed breaking or disrespecting the law or otherwise acting disorderly.","—"
"<u><a href=""Feats.aspx?ID=1101"">Blade of the Crimson Oath</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1097"">Knight Reclaimant Dedication</u></a>","You call upon the Crimson Oath to smite undead and then make a weapon or unarmed Strike against an undead foe.","—"
"<u><a href=""Feats.aspx?ID=1913"">Blessed Denial</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1910"">Blessed One Dedication</u></a>","You exude peace and protection, lessening a harmful condition as it falls upon an ally.","—"
"<u><a href=""Feats.aspx?ID=1824"">Blood Component Substitution</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>","12","&mdash;","You can bypass the need for incantations and gestures by drawing energy directly from your blood, causing you to visibly glow the color of your blood and crackle with magical energy.","—"
"<u><a href=""Feats.aspx?ID=621"">Bloodline Focus</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=148"">Sorcerer</a></u>","12","bloodline spell","Your bloodline cause you to recover focus faster.","—"
"<u><a href=""Feats.aspx?ID=1803"">Bloody Debilitations</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","12","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=10"">Debilitating Strike</a>; trained in <u><a href=""Skills.aspx?ID=9"">Medicine</u></a>","Your attacks slice arteries and veins.","—"
"<u><a href=""Feats.aspx?ID=406"">Brutal Finish</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>, <u><a href=""Traits.aspx?ID=133"">Press</a></u>","12","&mdash;","Your final blow can make an impact even if it rebounds off a foe’s defenses.","—"
"<u><a href=""Feats.aspx?ID=2213"">Cartwheel Dodge</a></u>","—","<u><a href=""Sources.aspx?ID=48"" title=""Pathfinder #159: All or Nothing"">Pathfinder #159</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=2211"">Provocator Dedication</u></a>","You can dodge away from damaging effects.","—"
"<u><a href=""Feats.aspx?ID=245"">Champion's Sacrifice</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=24"">Champion</a></u>","12","<a style=""text-decoration:underline"" href=""Tenets.aspx?ID=1"">tenets of good</a>","You can suffer so that others might live.","—"
"<u><a href=""Feats.aspx?ID=1120"">Charged Creation</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1117"">Persistent Creation</u></a>","Your magic is drawn to your persistent creations.","—"
"<u><a href=""Feats.aspx?ID=1548"">Cheat Death</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","12","&mdash;","Somehow you always escape the reaper by a hair's breadth.","—"
"<u><a href=""Feats.aspx?ID=653"">Clever Counterspell</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","12","<u><a href=""Feats.aspx?ID=633"">Counterspell</u></a>; <u><a href=""Feats.aspx?ID=826"">Quick Recognition</u></a>","You creatively apply your prepared spells to counterspell a much wider variety of your opponents’ magic.","—"
"<u><a href=""Feats.aspx?ID=2245"">Communal Sustain</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1134"">Spellmaster Dedication</u></a>","Choose one spell with a sustained duration that one of your allies has in effect.","—"
"<u><a href=""Feats.aspx?ID=2875"">Conflux Focus</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=389"">Magus</a></u>","12","conflux spells","You imagine how you'll weave magic and combat into future battles, improving your focus.","—"
"<u><a href=""Feats.aspx?ID=2015"">Coordinated Charge</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=123"">Open</a></u>, <u><a href=""Traits.aspx?ID=163"">Visual</a></u>","12","<u><a href=""Feats.aspx?ID=2005"">Marshal Dedication</u></a>","You heroically dash into the fray, inspiring your allies to follow.","—"
"<u><a href=""Feats.aspx?ID=2210"">Coordinated Distraction</a></u>","—","<u><a href=""Sources.aspx?ID=48"" title=""Pathfinder #159: All or Nothing"">Pathfinder #159</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","12","&mdash;","You distract an opponent from the fact that one of your allies is about to attack them.","Agents of Edgewatch"
"<u><a href=""Feats.aspx?ID=582"">Critical Debilitations</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=93"">Incapacitation</a></u>, <u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","12","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=10"">Debilitating Strike</a>","Your debilitations are especially effective on your most powerful attacks.","—"
"<u><a href=""Feats.aspx?ID=934"">Cut the Bonds</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=8"" title=""Pathfinder #147: Tomorrow Must Burn"">Pathfinder #147</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>, <u><a href=""Traits.aspx?ID=15"">Attack</a></u>","12","<u><a href=""Feats.aspx?ID=928"">Bellflower Dedication</u></a>; expert in a melee weapon","You can counteract a magical effect that impedes movement.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=1074"">Daredevil's Gambit</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1069"">Daring Act</u></a>","If you critically succeed at your Daring Act, you can enter the target’s space and remain there until the beginning of your next turn or until the target moves, whichever comes first.","—"
"<u><a href=""Feats.aspx?ID=1151"">Deadly Poison Weapon</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=14"" title=""Pathfinder #149: Against the Scarlet Triad"">Pathfinder #149</a></u>","<u><a href=""Traits.aspx?ID=159"">Uncommon</a></u>","<u><a href=""Traits.aspx?ID=139"">Rogue</a></u>","12","<u><a href=""Feats.aspx?ID=573"">Improved Poison Weapon</u></a>","Your poisons are devastatingly potent.","<u><a href=""Setting.aspx?Group=2"">Age of Ashes</a></u>"
"<u><a href=""Feats.aspx?ID=294"">Defensive Recovery</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=107"">Metamagic</a></u>","12","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=5"">harmful font or healing font</a>","Your faith provides temporary protection in addition to healing.","—"
"<u><a href=""Feats.aspx?ID=2239"">Determined Lore Seeker</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=50"" title=""PFS Guide"">PFS Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","12","<u><a href=""Feats.aspx?ID=1131"">Lore Seeker</u></a>","You've mastered useful spells that let you find hidden truths others might miss.","—"
"<u><a href=""Feats.aspx?ID=468"">Diamond Soul</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","12","&mdash;","You have fortified your body and mind against eldritch effects.","—"
"<u><a href=""Feats.aspx?ID=469"">Disrupt Ki</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>, <u><a href=""Traits.aspx?ID=118"">Negative</a></u>","12","&mdash;","Your strike can block a creature's inner life force.","—"
"<u><a href=""Feats.aspx?ID=525"">Distracting Shot</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","12","&mdash;","The sheer power of your attacks, or the overwhelming number of them, leaves an enemy flustered.","—"
