"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=33"">Energized Font</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=80"">Gnome</a></u>","5","focus pool, at least one innate spell from a gnome heritage or ancestry feat that shares a tradition with at least one of your focus spells","The magic within you provides increased energy you can use to focus.","—"
"<u><a href=""Feats.aspx?ID=1341"">Enthralling Allure</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=215"">Dhampir</a></u>","5","&mdash;","The powers of domination employed by your progenitors have manifested in you as well.","—"
"<u><a href=""Feats.aspx?ID=1057"">Envenom Fangs</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=226"">Lizardfolk</a></u>","5","<u><a href=""Feats.aspx?ID=1055"">Sharp Fangs</u></a>","You envenom your fangs.","—"
"<u><a href=""Feats.aspx?ID=1259"">Expanded Luck</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=211"">Catfolk</a></u>","5","<u><a href=""Feats.aspx?ID=1253"">Cat's Luck</u></a>","You are luckier even than most catfolk.","—"
"<u><a href=""Feats.aspx?ID=1031"">Expert Drill Sergeant</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=268"">Hobgoblin</a></u>","5","&mdash;","You know how to get the most out of your allies.","—"
"<u><a href=""Feats.aspx?ID=2507"">Extinguish Light</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=39"">Darkness</a></u>, <u><a href=""Traits.aspx?ID=65"">Evocation</a></u>, <u><a href=""Traits.aspx?ID=300"">Fetchling</a></u>, <u><a href=""Traits.aspx?ID=120"">Occult</a></u>","5","&mdash;","You wrap shadow around a single unattended light source within 120 feet that's no larger than a torch.","—"
"<u><a href=""Feats.aspx?ID=2336"">Favorable Winds</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=5"">Air</a></u>, <u><a href=""Traits.aspx?ID=212"">Changeling</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=120"">Occult</a></u>","5","<u><a href=""Feats.aspx?ID=2334"">Virga May</u></a>","You wrap a shell of favorable wind around a weapon you wield.","—"
"<u><a href=""Feats.aspx?ID=2648"">Feathered Cloak</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=342"">Strix</a></u>","5","&mdash;","To blend in with the grounded and wingless, you fold your wings just so on your back, creating the illusion of a feathered cloak.","—"
"<u><a href=""Feats.aspx?ID=2347"">Feed on Pain</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=215"">Dhampir</a></u>","5","<u><a href=""Feats.aspx?ID=2342"">Adhyabhau</u></a>","The psychic feedback of another creature's pain fills you with false life.","—"
"<u><a href=""Feats.aspx?ID=2638"">Fey Disguise</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=238"">Sprite</a></u>","5","&mdash;","You can disguise yourself with magical illusions.","—"
"<u><a href=""Feats.aspx?ID=1239"">Fey Influence</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=34"" title=""PFS Scenario #1-17: The Perennial Crown Part 2, The Thorned Monarch"">PFS Scenario #1-17</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","—","5","&mdash;","Your exposure to fey influence has given you some primal magic","—"
"<u><a href=""Feats.aspx?ID=1384"">Fiendish Resistance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=258"">Tiefling</a></u>","5","&mdash;","Your connection to your fiendish forebears has granted you one of their resistances as well.","—"
"<u><a href=""Feats.aspx?ID=2520"">Finned Ridges</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=338"">Fleshwarp</a></u>","5","&mdash;","The ridges and flaps of your skin steer you through the water.","—"
"<u><a href=""Feats.aspx?ID=2557"">Firesight</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=301"">Ifrit</a></u>","5","&mdash;","You can see through the haze of flame.","—"
"<u><a href=""Feats.aspx?ID=2649"">Fledgling Flight</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=342"">Strix</a></u>","5","&mdash;","You can fly through the air in short bursts at half your land Speed.","—"
"<u><a href=""Feats.aspx?ID=2405"">Flexible Tail</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=226"">Lizardfolk</a></u>","5","&mdash;","You can perform simple Interact actions with your tail, such as opening an unlocked door.","—"
"<u><a href=""Feats.aspx?ID=2610"">Fluid Contortionist</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=314"">Undine</a></u>","5","&mdash;","You can ignore difficult terrain caused by moving through tight spaces that aren't tight enough to force you to Squeeze.","—"
"<u><a href=""Feats.aspx?ID=2318"">Focused Cat Nap</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=211"">Catfolk</a></u>","5","<u><a href=""Feats.aspx?ID=2314"">Cat Nap</u></a>; focus pool","When you Cat Nap, you can also Refocus as you dream of a relevant activity.","—"
"<u><a href=""Feats.aspx?ID=982"">Forest Stealth</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=58"">Elf</a></u>","5","expert in <u><a href=""Skills.aspx?ID=15"">Stealth</u></a>","You are skilled at quickly hiding behind bits of underbrush or foliage.","—"
"<u><a href=""Feats.aspx?ID=1032"">Formation Training</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=268"">Hobgoblin</a></u>","5","trained in all martial weapons","You know how to fight in formation with your brethren.","—"
"<u><a href=""Feats.aspx?ID=2570"">Fortify Shield</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=304"">Oread</a></u>","5","<u><a href=""Feats.aspx?ID=839"">Shield Block</u></a>","You reinforce your shield with a rocky outgrowth of metal and stone.","—"
"<u><a href=""Feats.aspx?ID=2768"">Friendform</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=255"">Anadi</a></u>","5","&mdash;","The shared bond between you and your allies allows you to act on their behalf.","—"
"<u><a href=""Feats.aspx?ID=2521"">Gaping Flesh</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=338"">Fleshwarp</a></u>","5","&mdash;","Your wound yawns open, appalling your attacker.","—"
"<u><a href=""Feats.aspx?ID=2286"">Garuda's Squall</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=256"">Aasimar</a></u>, <u><a href=""Traits.aspx?ID=317"">Lineage</a></u>","5","<u><a href=""Feats.aspx?ID=2285"">Plumekith</u></a>","Garudas' marksmanship and magic are second nature to you.","—"
"<u><a href=""Feats.aspx?ID=1058"">Gecko's Grip</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=12"" title=""Character Guide"">Character Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=226"">Lizardfolk</a></u>","5","<u><a href=""Heritages.aspx?ID=49"">Cliffscale Lizardfolk</u></a> heritage","You stick to walls with a preternatural grip.","—"
"<u><a href=""Feats.aspx?ID=2548"">Genie Weapon Flourish</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=301"">Ifrit</a></u>, <u><a href=""Traits.aspx?ID=304"">Oread</a></u>, <u><a href=""Traits.aspx?ID=310"">Suli</a></u>, <u><a href=""Traits.aspx?ID=311"">Sylph</a></u>, <u><a href=""Traits.aspx?ID=314"">Undine</a></u>","5","<u><a href=""Feats.aspx?ID=2547"">Genie Weapon Familiarity</u></a>","Whenever you critically hit using a falchion, ranseur, scimitar, trident, or a geniekin weapon, you apply the weapon's critical specialization effect.","—"
"<u><a href=""Feats.aspx?ID=2427"">Gnaw</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=234"">Ratfolk</a></u>","5","<u><a href=""Feats.aspx?ID=1301"">Vicious Incisors</u></a>","With enough time and determination, you can chew through nearly anything.","—"
"<u><a href=""Feats.aspx?ID=2797"">Gnoll Weapon Practicality</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=219"">Gnoll</a></u>","5","<u><a href=""Feats.aspx?ID=2792"">Gnoll Weapon Familiarity</u></a>","You have come to know gnoll weapons as you know yourself.","—"
"<u><a href=""Feats.aspx?ID=34"">Gnome Weapon Innovator</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=80"">Gnome</a></u>","5","<u><a href=""Feats.aspx?ID=30"">Gnome Weapon Familiarity</u></a>","You produce outstanding results when wielding unusual weapons.","—"
"<u><a href=""Feats.aspx?ID=47"">Goblin Weapon Frenzy</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=81"">Goblin</a></u>","5","<u><a href=""Feats.aspx?ID=43"">Goblin Weapon Familiarity</u></a>","You know how to wield your people’s vicious weapons.","—"
"<u><a href=""Feats.aspx?ID=2319"">Graceful Guidance</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=211"">Catfolk</a></u>","5","&mdash;","You can demonstrate how to quickly twist out of the way of dangerous effects.","—"
"<u><a href=""Feats.aspx?ID=2493"">Greater Animal Senses</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=74"" title=""Ancestry Guide"">Ancestry Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=337"">Beastkin</a></u>","5","&mdash;","Your senses advance to match those of your animal aspect.","—"
"<u><a href=""Feats.aspx?ID=2822"">Grippli Glide</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=264"">Grippli</a></u>","5","<u><a href=""Heritages.aspx?ID=178"">Windweb Grippli</u></a> heritage","You can use your webbed feet to guide your fall.","—"
"<u><a href=""Feats.aspx?ID=2823"">Grippli Weapon Innovator</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=89"" title=""The Mwangi Expanse"">The Mwangi Expanse</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=264"">Grippli</a></u>","5","<u><a href=""Feats.aspx?ID=2818"">Grippli Weapon Familiarity</u></a>","You've learned devious ways to make the most of your grippli weapons.","—"
"<u><a href=""Feats.aspx?ID=1277"">Grovel</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=16"">Auditory</a></u>, <u><a href=""Traits.aspx?ID=32"">Concentrate</a></u>, <u><a href=""Traits.aspx?ID=60"">Emotion</a></u>, <u><a href=""Traits.aspx?ID=224"">Kobold</a></u>, <u><a href=""Traits.aspx?ID=106"">Mental</a></u>","5","trained in <u><a href=""Skills.aspx?ID=5"">Deception</u></a>","With obsequious words and begging gestures, you convince your foe you're less of a threat.","—"
