"Name","PFS","Source","Rarity","Traits","Level","Prerequisites","Benefits","Spoilers?"
"<u><a href=""Feats.aspx?ID=540"">Impossible Flurry</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=73"">Flourish</a></u>, <u><a href=""Traits.aspx?ID=123"">Open</a></u>, <u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","18","&mdash;","You forgo precision to attack at an impossible speed.","—"
"<u><a href=""Feats.aspx?ID=210"">Impossible Polymath</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=19"">Bard</a></u>","18","<u><a href=""Feats.aspx?ID=184"">Esoteric Polymath</u></a>; trained in <u><a href=""Skills.aspx?ID=2"">Arcana</u></a>, <u><a href=""Skills.aspx?ID=11"">Occultism</u></a>, or <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","Your esoteric formulas are so unusual that they allow you to dabble in magic from diverse traditions.","—"
"<u><a href=""Feats.aspx?ID=426"">Impossible Volley</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=71"">Fighter</a></u>, <u><a href=""Traits.aspx?ID=73"">Flourish</a></u>, <u><a href=""Traits.aspx?ID=123"">Open</a></u>, <u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","18","&mdash;","You fire a volley at all foes in an area.","—"
"<u><a href=""Feats.aspx?ID=123"">Improbable Elixirs</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=7"">Alchemist</a></u>","18","&mdash;","Your mastery of alchemical secrets enables you to replicate effects most believe can be achieved only via magic.","—"
"<u><a href=""Feats.aspx?ID=307"">Improved Swift Banishment</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=26"">Cleric</a></u>","18","<u><a href=""Feats.aspx?ID=301"">Swift Banishment</u></a>","You easily banish creatures with your weapon.","—"
"<u><a href=""Feats.aspx?ID=1556"">Incredible Luck</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=76"">Fortune</a></u>, <u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","18","<u><a href=""Feats.aspx?ID=1523"">Charmed Life</u></a>","You always seem to bounce back from the worst.","—"
"<u><a href=""Feats.aspx?ID=660"">Infinite Possibilities</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=166"">Wizard</a></u>","18","&mdash;","You’ve found a way to prepare a spell slot that exists in your mind as many different possibilities at once.","—"
"<u><a href=""Feats.aspx?ID=350"">Invoke Disaster</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=52"">Druid</a></u>","18","<u><a href=""Feats.aspx?ID=334"">Wind Caller</u></a>","You can invoke nature’s fury upon your foes.","—"
"<u><a href=""Feats.aspx?ID=1759"">Ki Center</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","18","ki spells; <u><a href=""Feats.aspx?ID=480"">Master of Many Styles</u></a>","You center yourself with the universe and draw upon its vast power.","—"
"<u><a href=""Feats.aspx?ID=1760"">Ki Form</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","18","ki spells","You have mastered a potent technique for using your ki to reinforce your physical form and propel yourself through the air.","—"
"<u><a href=""Feats.aspx?ID=1479"">Lead Investigator</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=66"">Exploration</a></u>, <u><a href=""Traits.aspx?ID=318"">Investigator</a></u>","18","<u><a href=""Feats.aspx?ID=1466"">Clue Them All In</u></a>","You spend 1 minute briefing up to four allies about one lead you're pursuing.","—"
"<u><a href=""Feats.aspx?ID=1557"">Lethal Finisher</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=40"">Death</a></u>, <u><a href=""Traits.aspx?ID=322"">Finisher</a></u>, <u><a href=""Traits.aspx?ID=321"">Swashbuckler</a></u>","18","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=15"">precise strike 6d6</a>","You stab your foe in a vital organ, possibly killing them outright.","—"
"<u><a href=""Feats.aspx?ID=2939"">Link Wellspring</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","18","<u><a href=""Feats.aspx?ID=2930"">Link Focus</u></a>","Your bond replenishes your focus.","—"
"<u><a href=""Feats.aspx?ID=2940"">Magical Master</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=394"">Evolution</a></u>, <u><a href=""Traits.aspx?ID=392"">Summoner</a></u>","18","<u><a href=""Feats.aspx?ID=2920"">Magical Adept</u></a>","Your eidolon gains a bevy of lower-level spells.","—"
"<u><a href=""Feats.aspx?ID=542"">Manifold Edge</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","18","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=9"">hunter's edge, masterful hunter</a>","You’ve learned every possible edge to use against your foes.","—"
"<u><a href=""Feats.aspx?ID=685"">Master Bard Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=684"">Expert Bard Spellcasting</u></a>; legendary in <u><a href=""Skills.aspx?ID=11"">Occultism</u></a>","You gain the master spellcasting benefits for bard spellcasting.","—"
"<u><a href=""Feats.aspx?ID=2969"">Master Cathartic Spellcasting</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=2967"">Expert Cathartic Spellcasting</u></a>","You gain the <u><a href=""Rules.aspx?ID=170"">master spellcasting benefits</a></u>.","—"
"<u><a href=""Feats.aspx?ID=700"">Master Cleric Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=699"">Expert Cleric Spellcasting</u></a>; legendary in <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","You gain the master spellcasting benefits for cleric spellcasting.","—"
"<u><a href=""Feats.aspx?ID=708"">Master Druid Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=707"">Expert Druid Spellcasting</u></a>; legendary in <u><a href=""Skills.aspx?ID=10"">Nature</u></a>","You gain the master spellcasting benefits for druid spellcasting.","—"
"<u><a href=""Feats.aspx?ID=1969"">Master Eldritch Archer Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=1965"">Expert Eldritch Archer Spellcasting</u></a>","You gain the master spellcasting benefits.","—"
"<u><a href=""Feats.aspx?ID=2952"">Master Magus Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=2951"">Expert Magus Spellcasting</u></a>; legendary in <u><a href=""Skills.aspx?ID=2"">Arcana</u></a>","You gain the master bounded spellcasting benefits.","—"
"<u><a href=""Feats.aspx?ID=1858"">Master Oracle Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=1857"">Expert Oracle Spellcasting</u></a>; legendary in <u><a href=""Skills.aspx?ID=13"">Religion</u></a>","You gain the master spellcasting benefits.","—"
"<u><a href=""Feats.aspx?ID=2057"">Master Scroll Cache</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=2056"">Expert Scroll Cache</u></a>","Your scroll collection is incredible, brimming with eldritch power, and you can prepare far more of them than an ordinary scroll trickster.","—"
"<u><a href=""Feats.aspx?ID=741"">Master Sorcerer Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=740"">Expert Sorcerer Spellcasting</u></a>; legendary in <a style=""text-decoration:underline"" href=""Skills.aspx?ID=2"">Arcana</a>, <a style=""text-decoration:underline"" href=""Skills.aspx?ID=10"">Nature</a>, <a style=""text-decoration:underline"" href=""Skills.aspx?ID=11"">Occultism</a>, or <a style=""text-decoration:underline"" href=""Skills.aspx?ID=13"">Religion</a>, depending on bloodline","You gain the master spellcasting benefits for sorcerer spellcasting.","—"
"<u><a href=""Feats.aspx?ID=3008"">Master Spellcasting</a></u>","<img alt=""PFS Limited"" title=""PFS Limited"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Limited.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=137"">Rare</a></u>","<u><a href=""Traits.aspx?ID=390"">Pervasive Magic</a></u>","18","<u><a href=""Feats.aspx?ID=3007"">Expert Spellcasting</u></a>","You gain the <u><a href=""Rules.aspx?ID=170"">master spellcasting archetype benefits</a></u>.","—"
"<u><a href=""Feats.aspx?ID=2961"">Master Summoner Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=96"" title=""Secrets of Magic"">Secrets of Magic</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=2959"">Expert Summoner Spellcasting</u></a>; legendary in the skill associated with your <a style=""text-decoration:underline"" href=""Eidolons.aspx"">eidolon's</a> tradition","You gain the master bounded spellcasting benefits.","—"
"<u><a href=""Feats.aspx?ID=1872"">Master Witch Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=1871"">Expert Witch Spellcasting</u></a>; legendary in the skill associated with your patron's tradition","You gain the master spellcasting benefits.","—"
"<u><a href=""Feats.aspx?ID=749"">Master Wizard Spellcasting</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=748"">Expert Wizard Spellcasting</u></a>; legendary in <u><a href=""Skills.aspx?ID=2"">Arcana</u></a>","You gain the master spellcasting benefits for wizard spellcasting.","—"
"<u><a href=""Feats.aspx?ID=543"">Masterful Companion</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=136"">Ranger</a></u>","18","<a style=""text-decoration:underline"" href=""Classes.aspx?ID=9"">masterful hunter</a>; <u><a href=""Feats.aspx?ID=311"">Animal Companion</u></a>","Your animal companion shares your incredible hunting skills, allowing it to take down your shared prey with ease.","—"
"<u><a href=""Feats.aspx?ID=485"">Meditative Wellspring</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=1"" title=""Core Rulebook"">Core Rulebook</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=112"">Monk</a></u>","18","<u><a href=""Feats.aspx?ID=471"">Meditative Focus</u></a>","When you clear your mind, your focus comes flowing back in a powerful rush.","—"
"<u><a href=""Feats.aspx?ID=1949"">Mighty Dragon Shape</a></u>","<img alt=""PFS Standard"" title=""PFS Standard"" style=""height:18px; padding:2px 10px 0px 2px"" src=""Images\Icons\PFS_Standard.png"">","<u><a href=""Sources.aspx?ID=39"" title=""Advanced Player's Guide"">Advanced Player's Guide</a></u>","<u><a href=""Traits.aspx?ID=28"">Common</a></u>","<u><a href=""Traits.aspx?ID=12"">Archetype</a></u>","18","<u><a href=""Feats.aspx?ID=1947"">Shape of the Dragon</u></a>","You've practiced and increased your draconic might, allowing you to take your draconic form more often.","—"
